Event	ID	Name			Wwise Object Path	Notes
	113242507	Play_WindUp			\Default Work Unit\Main_02\Play_WindUp	
	621483562	Resume_Windup			\Default Work Unit\Main_02\Resume_Windup	
	723477451	Play_Parapet_sfx_mainFlag			\Default Work Unit\Main_02\Play_Parapet_sfx_mainFlag	
	1244549788	Play_Parapet_sfx_puzzlePiece			\Default Work Unit\Main_02\Play_Parapet_sfx_puzzlePiece	
	1716169500	Play_Parapet_sfx_col			\Default Work Unit\Main_02\Play_Parapet_sfx_col	
	1821016611	Play_Para_Button			\Default Work Unit\Main_02\Main_03\Play_Para_Button	
	2176059386	Play_Pin_Switch			\Default Work Unit\Main_02\Play_Pin_Switch	
	2553766129	Play_Rez			\Default Work Unit\Main_02\Play_Rez	
	2719919427	Play_Roll			\Default Work Unit\Main_02\Play_Roll	
	2805515628	Play_Parapet_sfx_mort			\Default Work Unit\Main_02\Play_Parapet_sfx_mort	
	2897532144	Play_BBCol			\Default Work Unit\Main_02\Play_BBCol	
	3220749505	Stop_Roll			\Default Work Unit\Main_02\Stop_Roll	
	3250956673	Pause_WindUP			\Default Work Unit\Main_02\Pause_WindUP	
	3425437051	Play_Parapet_sfx_puzzleComplete			\Default Work Unit\Main_02\Play_Parapet_sfx_puzzleComplete	
	3434821814	Play_BalloonRelease			\Default Work Unit\Main_02\Main_03\Play_BalloonRelease	
	3909880506	Play_NewMort			\Default Work Unit\Main_02\Main_03\Play_NewMort	
	3948925255	Play_Splash			\Default Work Unit\Main_02\Play_Splash	

Switch Group	ID	Name			Wwise Object Path	Notes
	163665651	Quil_Col			\Default Work Unit\Quil_Col	
	777507535	WaterSplash			\Default Work Unit\WaterSplash	
	3713941218	BowlingBallCol			\Default Work Unit\BowlingBallCol	

Switch	ID	Name	Switch Group			Notes
	3944382562	group	Quil_Col			
	4283682317	single	Quil_Col			
	647611021	big	WaterSplash			
	981339021	med	WaterSplash			
	1846755610	small	WaterSplash			
	1216965916	stone	BowlingBallCol			
	1970351858	fabric	BowlingBallCol			
	2058049674	wood	BowlingBallCol			
	2473969246	metal	BowlingBallCol			
	3930794368	quil	BowlingBallCol			

Game Parameter	ID	Name			Wwise Object Path	Notes
	183903552	Occlusion			\Default Work Unit\Occlusion	
	2490206334	ballAngularV			\Default Work Unit\ballAngularV	

Effect plug-ins	ID	Name	Type				Notes
	775682615	Para_sfx_newMort_03	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\NewMort\Para_sfx_newMort_03_A28F9C21.wem		\Actor-Mixer Hierarchy\Default Work Unit\Blen_MiniMort\NewMort\Para_sfx_newMort_03		81496
	776311374	Para_Button	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Para_Button_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Add-ons\Para_Button		58600
	791830203	Para_sfx_fabric_04	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Fabric\Para_sfx_fabric_04_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Add-ons\BBCol\Fabric\Para_sfx_fabric_04		96576
	812976483	Splash_Giant_01	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Giant\Splash_Giant_01_2DF73D22.wem		\Actor-Mixer Hierarchy\Default Work Unit\Add-ons\Splash\GiantSplash\Giant\Splash_Giant_01		1106080
	813411510	MXG_Jack_CircusMX	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\MXG_Jack_CircusMX_923C0918.wem		\Actor-Mixer Hierarchy\Transfer\AdditionalSounds\WindUp\MXG_Jack_CircusMX		19162788
	834882112	Splash_Giant_02	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Giant\Splash_Giant_02_9CFC2D83.wem		\Actor-Mixer Hierarchy\Default Work Unit\Add-ons\Splash\GiantSplash\Giant\Splash_Giant_02		1159924
	835095255	Para_sfx_newMort_02	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\NewMort\Para_sfx_newMort_02_718C03C6.wem		\Actor-Mixer Hierarchy\Default Work Unit\Blen_MiniMort\NewMort\Para_sfx_newMort_02		73604
	857787806	Para_BBCol_Wood_02	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\BBCol\Para_BBCol_Wood_02_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Add-ons\BBCol\wood\Para_BBCol_Wood_02		54040
	882827273	AR_sfx_balloonRelease_07	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Balloon\Release\AR_sfx_balloonRelease_07_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Balloon\Release\AR_sfx_balloonRelease_07		39952
	928736289	AR_sfx_balloonRelease_06	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Balloon\Release\AR_sfx_balloonRelease_06_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Balloon\Release\AR_sfx_balloonRelease_06		44048
	929103980	Pin_01	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\AdditionalSounds\Pin\Pin_01_55B98570.wem		\Actor-Mixer Hierarchy\Default Work Unit\Add-ons\BBCol\Pin_Switch\Pin_Single\Pin_01		357180
	933438454	Para_BBCol_Metal_03	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\BBCol\Para_BBCol_Metal_03_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Add-ons\BBCol\metal\Para_BBCol_Metal_03		94524
	940477011	Para_BBCol_Stone_03	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\BBCol\Para_BBCol_Stone_03_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Add-ons\BBCol\stone\Para_BBCol_Stone_03		18532
	957558420	MXG_Para_sfx_puz_correctPiece	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Parapet_sfx_puz\MXG_Para_sfx_puz_correctPiece_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Parapet_sfx\Parapet_sfx_puz_Single\MXG_Para_sfx_puz_correctPiece		591516
	966810430	Mortar_sweet_01	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Mortar_Sweet\Mortar_sweet_01_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Blen_MiniMort\Mortar_Sweet\Mortar_sweet_01		394928
	977748934	Para_sfx_Water_high_03	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Water\High\Para_sfx_Water_high_03_4A47ACFE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Add-ons\Splash\GiantSplash\Splash_big\Para_sfx_Water_high_03		847764
	1013178876	Mortar_sweet_06	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Mortar_Sweet\Mortar_sweet_06_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Blen_MiniMort\Mortar_Sweet\Mortar_sweet_06		345248
	1019494351	Pin_07	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\AdditionalSounds\Pin\Pin_07_44BD2C4F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Add-ons\BBCol\Pin_Switch\Pin_Multi\Pin_07		477048
	1033327840	AR_sfx_balloonRelease_05	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Balloon\Release\AR_sfx_balloonRelease_05_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Balloon\Release\AR_sfx_balloonRelease_05		21188
	1066217086	Mortar_sweet_04	D:\Github\Parapet\Parapet_WwiseProject\.cache\Windows\SFX\Mortar_Sweet\Mortar_sweet_04_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Blen_MiniMort\Mortar_Sweet\Mortar_sweet_04		394928

